block,64,384,001405F5,0,1,1,4294967295,0,0
block,64,416,003FB14F,0,1,1,4294967295,0,0
block,96,416,0035116B,0,1,1,4294967295,0,0
block,128,416,002995F2,0,1,1,4294967295,0,0
block,160,416,00225430,0,1,1,4294967295,0,0
block,192,448,00352B42,0,1,1,4294967295,0,0
block,224,448,00275606,0,1,1,4294967295,0,0
block,256,448,0022B750,0,1,1,4294967295,0,0
block,288,448,001F6932,0,1,1,4294967295,0,0
block,320,448,001D71AA,0,1,1,4294967295,0,0
block,352,480,0007CCEB,0,1,1,4294967295,0,0
block,384,480,000C1D16,0,1,1,4294967295,0,0
block,416,480,00381F04,0,1,1,4294967295,0,0
block,448,480,00117465,0,1,1,4294967295,0,0
block,480,480,0022AB61,0,1,1,4294967295,0,0
block,512,480,002015C1,0,1,1,4294967295,0,0
block,544,480,0037DA4D,0,1,1,4294967295,0,0
block,544,448,000A1421,0,1,1,4294967295,0,0
block,576,448,003E3822,0,1,1,4294967295,0,0
block,608,416,0000C82E,0,1,1,4294967295,0,0
block,608,384,0004E806,0,1,1,4294967295,0,0
block,640,384,00177F18,0,1,1,4294967295,0,0
objAd_Sample,160,160,0033E20A,0,1,1,4294967295,0,0
playerStart,224,416,002B0739,0,1,1,4294967295,0,0
